4.34,    -17.5445
4.35,    -17.5978
4.36,    -17.6511
4.37,    -17.7044
4.38,    -17.7577
4.39,    -17.811
4.4,    -17.8643
4.41,    -17.9176
4.42,    -17.9709
4.43,    -18.0242
4.44,    -18.0775
4.45,    -18.1308
4.46,    -18.1841
4.47,    -18.2374
4.48,    -18.2907
4.49,    -18.344
4.5,    -18.3973
4.51,    -18.4506
4.52,    -18.5039
4.53,    -18.5572
4.54,    -18.6105
4.55,    -18.6638
4.56,    -18.7171
4.57,    -18.7704
4.58,    -18.8237
4.59,    -18.8771
4.6,    -18.9304
4.61,    -18.9837
4.62,    -19.037
4.63,    -19.0903
4.64,    -19.1436
4.65,    -19.1969
4.66,    -19.2502
4.67,    -19.3035
4.68,    -19.3568
4.69,    -19.4101
4.7,    -19.4634
4.71,    -19.5167
4.72,    -19.57
4.73,    -19.6233
4.74,    -19.6766
4.75,    -19.7299
4.76,    -19.7832
4.77,    -19.8365
4.78,    -19.8898
4.79,    -19.9431
4.8,    -19.9964
4.81,    -20.0497
4.82,    -20.103
4.83,    -20.1563
4.84,    -20.2096
4.85,    -20.2629
4.86,    -20.3162
4.87,    -20.3696
4.88,    -20.4229
4.89,    -20.4762
4.9,    -20.5295
4.91,    -20.5828
4.92,    -20.6361
4.93,    -20.6894
4.94,    -20.7427
4.95,    -20.796
4.96,    -20.8493
4.97,    -20.9026
4.98,    -20.9559
4.99,    -21.0092
5,    -21.0625
5.01,    -21.1158
5.02,    -21.1691
5.03,    -21.2224
5.04,    -21.2757
5.05,    -21.329
5.06,    -21.3823
5.07,    -21.4356
5.08,    -21.4889
5.09,    -21.5422
5.1,    -21.5955
5.11,    -21.6488
5.12,    -21.7021
5.13,    -21.7554
5.14,    -21.8088
5.15,    -21.8621
5.16,    -21.9154
5.17,    -21.9687
5.18,    -22.022
5.19,    -22.0753
5.2,    -22.1286
5.21,    -22.1819
5.22,    -22.2352
5.23,    -22.2885
5.24,    -22.3418
5.25,    -22.3951
5.26,    -22.4484
5.27,    -22.5017
5.28,    -22.555
5.29,    -22.6083
5.3,    -22.6616
5.31,    -22.7149
5.32,    -22.7682
5.33,    -22.8215
5.34,    -22.8748
5.35,    -22.9281
5.36,    -22.9814
5.37,    -23.0347
5.38,    -23.088
5.39,    -23.1413
5.4,    -23.1946
5.41,    -23.2479
5.42,    -23.3013
5.43,    -23.3546
5.44,    -23.4079
5.45,    -23.4612
5.46,    -23.5145
5.47,    -23.5678
5.48,    -23.6211
5.49,    -23.6744
5.5,    -23.7277
5.51,    -23.781
5.52,    -23.8343
5.53,    -23.8876
5.54,    -23.9409
5.55,    -23.9942
5.56,    -24.0475
5.57,    -24.1008
5.58,    -24.1541
5.59,    -24.2074
5.6,    -24.2607
5.61,    -24.314
5.62,    -24.3673
5.63,    -24.4206
5.64,    -24.4739
5.65,    -24.5272
5.66,    -24.5805
5.67,    -24.6338
5.68,    -24.6871
5.69,    -24.7405
5.7,    -24.7938
5.71,    -24.8471
5.72,    -24.9004
5.73,    -24.9537
5.74,    -25.007
5.75,    -25.0603
5.76,    -25.1136
5.77,    -25.1669
5.78,    -25.2202
5.79,    -25.2735
5.8,    -25.3268
5.81,    -25.3801
5.82,    -25.4334
5.83,    -25.4867
5.84,    -25.54
5.85,    -25.5933
5.86,    -25.6466
5.87,    -25.6999
5.88,    -25.7532
5.89,    -25.8065
5.9,    -25.8598
5.91,    -25.9131
5.92,    -25.9664
5.93,    -26.0197
5.94,    -26.073
5.95,    -26.1263
5.96,    -26.1796
5.97,    -26.233
5.98,    -26.2863
5.99,    -26.3396
6,    -26.3929
6.01,    -26.4462
6.02,    -26.4995
6.03,    -26.5528
6.04,    -26.6061
6.05,    -26.6594
6.06,    -26.7127
6.07,    -26.766
6.08,    -26.8193
6.09,    -26.8726
6.1,    -26.9259
6.11,    -26.9792
6.12,    -27.0325
6.13,    -27.0858
6.14,    -27.1391
6.15,    -27.1924
6.16,    -27.2457
6.17,    -27.299
6.18,    -27.3523
6.19,    -27.4056
6.2,    -27.4589
6.21,    -27.5122
6.22,    -27.5655
6.23,    -27.6188
6.24,    -27.6722
6.25,    -27.7255
6.26,    -27.7788
6.27,    -27.8321
6.28,    -27.8854
6.29,    -27.9387
6.3,    -27.992
6.31,    -28.0453
6.32,    -28.0986
6.33,    -28.1519
6.34,    -28.2052
6.35,    -28.2585
6.36,    -28.3118
6.37,    -28.3651
6.38,    -28.4184
6.39,    -28.4717
6.4,    -28.525
6.41,    -28.5783
6.42,    -28.6316
6.43,    -28.6849
6.44,    -28.7382
6.45,    -28.7915
6.46,    -28.8448
6.47,    -28.8981
6.48,    -28.9514
6.49,    -29.0047
6.5,    -29.058
6.51,    -29.1113
6.52,    -29.1647
6.53,    -29.218
6.54,    -29.2713
6.55,    -29.3246
6.56,    -29.3779
6.57,    -29.4312
6.58,    -29.4845
6.59,    -29.5378
6.6,    -29.5911
6.61,    -29.6444
6.62,    -29.6977
6.63,    -29.751
6.64,    -29.8043
6.65,    -29.8576
6.66,    -29.9109
6.67,    -29.9642
6.68,    -30.0175
6.69,    -30.0708
6.7,    -30.1241
6.71,    -30.1774
6.72,    -30.2307
6.73,    -30.284
6.74,    -30.3373
6.75,    -30.3906
6.76,    -30.4439
6.77,    -30.4972
6.78,    -30.5505
6.79,    -30.6039
6.8,    -30.6572
6.81,    -30.7105
6.82,    -30.7638
6.83,    -30.8171
6.84,    -30.8704
6.85,    -30.9237
6.86,    -30.977
6.87,    -31.0303
6.88,    -31.0836
6.89,    -31.1369
6.9,    -31.1902
6.91,    -31.2435
6.92,    -31.2968
6.93,    -31.3501
6.94,    -31.4034
6.95,    -31.4567
6.96,    -31.51
6.97,    -31.5633
6.98,    -31.6166
6.99,    -31.6699
7,    -31.7232
7.01,    -31.7765
7.02,    -31.8298
7.03,    -31.8831
7.04,    -31.9364
7.05,    -31.9897
7.06,    -32.043
7.07,    -32.0964
7.08,    -32.1497
7.09,    -32.203
7.1,    -32.2563
7.11,    -32.3096
7.12,    -32.3629
7.13,    -32.4162
7.14,    -32.4695
7.15,    -32.5228
7.16,    -32.5761
7.17,    -32.6294
7.18,    -32.6827
7.19,    -32.736
7.2,    -32.7893
7.21,    -32.8426
7.22,    -32.8959
7.23,    -32.9492
7.24,    -33.0025
7.25,    -33.0558
7.26,    -33.1091
7.27,    -33.1624
7.28,    -33.2157
7.29,    -33.269
7.3,    -33.3223
7.31,    -33.3756
7.32,    -33.4289
7.33,    -33.4822
7.34,    -33.5356
7.35,    -33.5889
7.36,    -33.6422
7.37,    -33.6955
7.38,    -33.7488
7.39,    -33.8021
7.4,    -33.8554
7.41,    -33.9087
7.42,    -33.962
7.43,    -34.0153
7.44,    -34.0686
7.45,    -34.1219
7.46,    -34.1752
7.47,    -34.2285
7.48,    -34.2818
7.49,    -34.3351
7.5,    -34.3884
7.51,    -34.4417
7.52,    -34.495
7.53,    -34.5483
7.54,    -34.6016
7.55,    -34.6549
7.56,    -34.7082
7.57,    -34.7615
7.58,    -34.8148
7.59,    -34.8681
7.6,    -34.9214
7.61,    -34.9747
7.62,    -35.0281
7.63,    -35.0814
7.64,    -35.1347
7.65,    -35.188
7.66,    -35.2413
7.67,    -35.2946
7.68,    -35.3479
7.69,    -35.4012
7.7,    -35.4545
7.71,    -35.5078
7.72,    -35.5611
7.73,    -35.6144
7.74,    -35.6677
7.75,    -35.721
7.76,    -35.7743
7.77,    -35.8276
7.78,    -35.8809
7.79,    -35.9342
7.8,    -35.9875
7.81,    -36.0408
7.82,    -36.0941
7.83,    -36.1474
7.84,    -36.2007
7.85,    -36.254
7.86,    -36.3073
7.87,    -36.3606
7.88,    -36.4139
7.89,    -36.4673
7.9,    -36.5206
7.91,    -36.5739
7.92,    -36.6272
7.93,    -36.6805
7.94,    -36.7338
7.95,    -36.7871
7.96,    -36.8404
7.97,    -36.8937
7.98,    -36.947
7.99,    -37.0003
8,    -37.0536
8.01,    -37.1069
8.02,    -37.1602
8.03,    -37.2135
8.04,    -37.2668
8.05,    -37.3201
8.06,    -37.3734
8.07,    -37.4267
8.08,    -37.48
8.09,    -37.5333
8.1,    -37.5866
8.11,    -37.6399
8.12,    -37.6932
8.13,    -37.7465
8.14,    -37.7998
8.15,    -37.8531
8.16,    -37.9064
8.17,    -37.9598
8.18,    -38.0131
8.19,    -38.0664
8.2,    -38.1197
8.21,    -38.173
8.22,    -38.2263
8.23,    -38.2796
8.24,    -38.3329
8.25,    -38.3862
8.26,    -38.4395
8.27,    -38.4928
8.28,    -38.5461
8.29,    -38.5994
8.3,    -38.6527
8.31,    -38.706
8.32,    -38.7593
8.33,    -38.8126
8.34,    -38.8659
8.35,    -38.9192
8.36,    -38.9725
8.37,    -39.0258
8.38,    -39.0791
8.39,    -39.1324
8.4,    -39.1857
8.41,    -39.239
8.42,    -39.2923
8.43,    -39.3456
8.44,    -39.399
8.45,    -39.4523
8.46,    -39.5056
8.47,    -39.5589
8.48,    -39.6122
8.49,    -39.6655
8.5,    -39.7188
8.51,    -39.7721
8.52,    -39.8254
8.53,    -39.8787
8.54,    -39.932
8.55,    -39.9853
8.56,    -40.0386
8.57,    -40.0919
8.58,    -40.1452
8.59,    -40.1985
8.6,    -40.2518
8.61,    -40.3051
8.62,    -40.3584
8.63,    -40.4117
8.64,    -40.465
8.65,    -40.5183
8.66,    -40.5716
8.67,    -40.6249
8.68,    -40.6782
8.69,    -40.7315
8.7,    -40.7848
8.71,    -40.8382
8.72,    -40.8915
8.73,    -40.9448
8.74,    -40.9981
8.75,    -41.0514
8.76,    -41.1047
8.77,    -41.158
8.78,    -41.2113
8.79,    -41.2646
8.8,    -41.3179
8.81,    -41.3712
8.82,    -41.4245
8.83,    -41.4778
8.84,    -41.5311
8.85,    -41.5844
8.86,    -41.6377
8.87,    -41.691
8.88,    -41.7443
8.89,    -41.7976
8.9,    -41.8509
8.91,    -41.9042
8.92,    -41.9575
8.93,    -42.0108
8.94,    -42.0641
8.95,    -42.1174
8.96,    -42.1707
8.97,    -42.224
8.98,    -42.2773
8.99,    -42.3307
9,    -42.384
9.01,    -42.4373
9.02,    -42.4906
9.03,    -42.5439
9.04,    -42.5972
9.05,    -42.6505
9.06,    -42.7038
9.07,    -42.7571
9.08,    -42.8104
9.09,    -42.8637
9.1,    -42.917
9.11,    -42.9703
9.12,    -43.0236
9.13,    -43.0769
9.14,    -43.1302
9.15,    -43.1835
9.16,    -43.2368
9.17,    -43.2901
9.18,    -43.3434
9.19,    -43.3967
9.2,    -43.45
9.21,    -43.5033
9.22,    -43.5566
9.23,    -43.6099
9.24,    -43.6632
9.25,    -43.7165
9.26,    -43.7699
9.27,    -43.8232
9.28,    -43.8765
9.29,    -43.9298
9.3,    -43.9831
9.31,    -44.0364
9.32,    -44.0897
9.33,    -44.143
9.34,    -44.1963
9.35,    -44.2496
9.36,    -44.3029
9.37,    -44.3562
9.38,    -44.4095
9.39,    -44.4628
9.4,    -44.5161
9.41,    -44.5694
9.42,    -44.6227
9.43,    -44.676
9.44,    -44.7293
9.45,    -44.7826
9.46,    -44.8359
9.47,    -44.8892
9.48,    -44.9425
9.49,    -44.9958
9.5,    -45.0491
9.51,    -45.1024
9.52,    -45.1557
9.53,    -45.209
9.54,    -45.2624
9.55,    -45.3157
9.56,    -45.369
9.57,    -45.4223
9.58,    -45.4756
9.59,    -45.5289
9.6,    -45.5822
9.61,    -45.6355
9.62,    -45.6888
9.63,    -45.7421
9.64,    -45.7954
9.65,    -45.8487
9.66,    -45.902
9.67,    -45.9553
9.68,    -46.0086
9.69,    -46.0619
9.7,    -46.1152
9.71,    -46.1685
9.72,    -46.2218
9.73,    -46.2751
9.74,    -46.3284
9.75,    -46.3817
9.76,    -46.435
9.77,    -46.4883
9.78,    -46.5416
9.79,    -46.5949
9.8,    -46.6482
9.81,    -46.7016
9.82,    -46.7549
9.83,    -46.8082
9.84,    -46.8615
9.85,    -46.9148
9.86,    -46.9681
9.87,    -47.0214
9.88,    -47.0747
9.89,    -47.128
9.9,    -47.1813
9.91,    -47.2346
9.92,    -47.2879
9.93,    -47.3412
9.94,    -47.3945
9.95,    -47.4478
9.96,    -47.5011
9.97,    -47.5544
9.98,    -47.6077
9.99,    -47.661
10,    -47.7143
